ID,Level,Garden,Theme,Objective,Materials,DIY,Steps,Evidence,Challenge,Safety
FF-364,JSS 1-3,Compost & Soil Garden,Sorting & Quality,"Analyze sorting & quality as a production and post-harvest problem in the Compost & Soil Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-365,JSS 1-3,Compost & Soil Garden,Farm-to-Food Journey,"Analyze farm-to-food journey as a production and post-harvest problem in the Compost & Soil Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-366,JSS 1-3,Compost & Soil Garden,Measurement & Yield,"Analyze measurement & yield as a production and post-harvest problem in the Compost & Soil Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-367,JSS 1-3,Compost & Soil Garden,Storage & Loss,"Analyze storage & loss as a production and post-harvest problem in the Compost & Soil Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-368,JSS 1-3,Compost & Soil Garden,Preparation Pathway,"Analyze preparation pathway as a production and post-harvest problem in the Compost & Soil Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-369,JSS 1-3,Compost & Soil Garden,Food Choice & Literacy,"Analyze food choice & literacy as a production and post-harvest problem in the Compost & Soil Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-370,JSS 1-3,Compost & Soil Garden,Waste-to-Resource,"Analyze waste-to-resource as a production and post-harvest problem in the Compost & Soil Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-371,JSS 1-3,Soilless Learning Garden,Food Origin,"Analyze food origin as a production and post-harvest problem in the Soilless Learning Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-372,JSS 1-3,Soilless Learning Garden,Harvest Readiness,"Analyze harvest readiness as a production and post-harvest problem in the Soilless Learning Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-373,JSS 1-3,Soilless Learning Garden,Safe Handling,"Analyze safe handling as a production and post-harvest problem in the Soilless Learning Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-374,JSS 1-3,Soilless Learning Garden,Sorting & Quality,"Analyze sorting & quality as a production and post-harvest problem in the Soilless Learning Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-375,JSS 1-3,Soilless Learning Garden,Farm-to-Food Journey,"Analyze farm-to-food journey as a production and post-harvest problem in the Soilless Learning Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-376,JSS 1-3,Soilless Learning Garden,Measurement & Yield,"Analyze measurement & yield as a production and post-harvest problem in the Soilless Learning Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-377,JSS 1-3,Soilless Learning Garden,Storage & Loss,"Analyze storage & loss as a production and post-harvest problem in the Soilless Learning Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-378,JSS 1-3,Soilless Learning Garden,Preparation Pathway,"Analyze preparation pathway as a production and post-harvest problem in the Soilless Learning Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-379,JSS 1-3,Soilless Learning Garden,Food Choice & Literacy,"Analyze food choice & literacy as a production and post-harvest problem in the Soilless Learning Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-380,JSS 1-3,Soilless Learning Garden,Waste-to-Resource,"Analyze waste-to-resource as a production and post-harvest problem in the Soilless Learning Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-381,JSS 1-3,Sensor-Ready Garden,Food Origin,"Analyze food origin as a production and post-harvest problem in the Sensor-Ready Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-382,JSS 1-3,Sensor-Ready Garden,Harvest Readiness,"Analyze harvest readiness as a production and post-harvest problem in the Sensor-Ready Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-383,JSS 1-3,Sensor-Ready Garden,Safe Handling,"Analyze safe handling as a production and post-harvest problem in the Sensor-Ready Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-384,JSS 1-3,Sensor-Ready Garden,Sorting & Quality,"Analyze sorting & quality as a production and post-harvest problem in the Sensor-Ready Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-385,JSS 1-3,Sensor-Ready Garden,Farm-to-Food Journey,"Analyze farm-to-food journey as a production and post-harvest problem in the Sensor-Ready Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-386,JSS 1-3,Sensor-Ready Garden,Measurement & Yield,"Analyze measurement & yield as a production and post-harvest problem in the Sensor-Ready Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-387,JSS 1-3,Sensor-Ready Garden,Storage & Loss,"Analyze storage & loss as a production and post-harvest problem in the Sensor-Ready Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-388,JSS 1-3,Sensor-Ready Garden,Preparation Pathway,"Analyze preparation pathway as a production and post-harvest problem in the Sensor-Ready Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-389,JSS 1-3,Sensor-Ready Garden,Food Choice & Literacy,"Analyze food choice & literacy as a production and post-harvest problem in the Sensor-Ready Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-390,JSS 1-3,Sensor-Ready Garden,Waste-to-Resource,"Analyze waste-to-resource as a production and post-harvest problem in the Sensor-Ready Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-391,JSS 1-3,Applied Systems Garden,Food Origin,"Analyze food origin as a production and post-harvest problem in the Applied Systems Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-392,JSS 1-3,Applied Systems Garden,Harvest Readiness,"Analyze harvest readiness as a production and post-harvest problem in the Applied Systems Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-393,JSS 1-3,Applied Systems Garden,Safe Handling,"Analyze safe handling as a production and post-harvest problem in the Applied Systems Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-394,JSS 1-3,Applied Systems Garden,Sorting & Quality,"Analyze sorting & quality as a production and post-harvest problem in the Applied Systems Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-395,JSS 1-3,Applied Systems Garden,Farm-to-Food Journey,"Analyze farm-to-food journey as a production and post-harvest problem in the Applied Systems Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-396,JSS 1-3,Applied Systems Garden,Measurement & Yield,"Analyze measurement & yield as a production and post-harvest problem in the Applied Systems Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
FF-397,JSS 1-3,Applied Systems Garden,Storage & Loss,"Analyze storage & loss as a production and post-harvest problem in the Applied Systems Garden, quantify relevant evidence and justify a management decision.","Investigation journal, sample IDs, balance/measurement tools where available, clean containers, quality checklist, calculator.","Use locally available baskets, clean reused food-grade containers, handmade labels, paper process cards and simple balances/measuring vessels where suitable.","1. Define the farm-to-food problem. 2. Establish sample and quality criteria. 3. Collect traceable data. 4. Quantify yield, quality class, loss or process performance as appropriate. 5. Identify a critical loss/handling point. 6. Recommend a management response.","Traceable dataset, quality/loss calculation, process map and qualified recommendation.",Define a measurable threshold that would trigger the recommended action.,"No tasting unless the school has separately approved a supervised food activity. Wash hands before and after handling produce. Use only clean, teacher-approved samples and containers. Teachers control knives, heat, electrical equipment, chemicals and any processing machinery."
